timestamp,date,hour,temperature_f,precipitation_in,temperature_source,precipitation_source,temperature_was_interpolated,dst_nonexistent_hour
2025-01-24 13:00:00,2025-01-24,13,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 14:00:00,2025-01-24,14,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 15:00:00,2025-01-24,15,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 16:00:00,2025-01-24,16,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 17:00:00,2025-01-24,17,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 18:00:00,2025-01-24,18,30.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 19:00:00,2025-01-24,19,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 20:00:00,2025-01-24,20,28.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 21:00:00,2025-01-24,21,28.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 22:00:00,2025-01-24,22,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-24 23:00:00,2025-01-24,23,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 00:00:00,2025-01-25,0,26.060000000000002,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 01:00:00,2025-01-25,1,26.060000000000002,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 02:00:00,2025-01-25,2,24.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 03:00:00,2025-01-25,3,24.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 04:00:00,2025-01-25,4,24.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 05:00:00,2025-01-25,5,23.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 06:00:00,2025-01-25,6,21.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 07:00:00,2025-01-25,7,21.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 08:00:00,2025-01-25,8,21.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 09:00:00,2025-01-25,9,23.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 10:00:00,2025-01-25,10,24.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 11:00:00,2025-01-25,11,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 12:00:00,2025-01-25,12,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 13:00:00,2025-01-25,13,30.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 14:00:00,2025-01-25,14,30.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 15:00:00,2025-01-25,15,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 16:00:00,2025-01-25,16,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 17:00:00,2025-01-25,17,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 18:00:00,2025-01-25,18,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 19:00:00,2025-01-25,19,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 20:00:00,2025-01-25,20,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 21:00:00,2025-01-25,21,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 22:00:00,2025-01-25,22,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-25 23:00:00,2025-01-25,23,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 00:00:00,2025-01-26,0,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 01:00:00,2025-01-26,1,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 02:00:00,2025-01-26,2,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 03:00:00,2025-01-26,3,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 04:00:00,2025-01-26,4,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 05:00:00,2025-01-26,5,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 06:00:00,2025-01-26,6,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 07:00:00,2025-01-26,7,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 08:00:00,2025-01-26,8,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 09:00:00,2025-01-26,9,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 10:00:00,2025-01-26,10,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 11:00:00,2025-01-26,11,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 12:00:00,2025-01-26,12,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 13:00:00,2025-01-26,13,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 14:00:00,2025-01-26,14,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 15:00:00,2025-01-26,15,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 16:00:00,2025-01-26,16,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 17:00:00,2025-01-26,17,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 18:00:00,2025-01-26,18,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 19:00:00,2025-01-26,19,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 20:00:00,2025-01-26,20,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 21:00:00,2025-01-26,21,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 22:00:00,2025-01-26,22,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-26 23:00:00,2025-01-26,23,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 00:00:00,2025-01-27,0,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 01:00:00,2025-01-27,1,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 02:00:00,2025-01-27,2,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 03:00:00,2025-01-27,3,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 04:00:00,2025-01-27,4,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 05:00:00,2025-01-27,5,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 06:00:00,2025-01-27,6,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 07:00:00,2025-01-27,7,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 08:00:00,2025-01-27,8,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 09:00:00,2025-01-27,9,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 10:00:00,2025-01-27,10,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 11:00:00,2025-01-27,11,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 12:00:00,2025-01-27,12,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 13:00:00,2025-01-27,13,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 14:00:00,2025-01-27,14,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 15:00:00,2025-01-27,15,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 16:00:00,2025-01-27,16,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 17:00:00,2025-01-27,17,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 18:00:00,2025-01-27,18,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 19:00:00,2025-01-27,19,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 20:00:00,2025-01-27,20,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 21:00:00,2025-01-27,21,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 22:00:00,2025-01-27,22,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-27 23:00:00,2025-01-27,23,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 00:00:00,2025-01-28,0,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 01:00:00,2025-01-28,1,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 02:00:00,2025-01-28,2,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 03:00:00,2025-01-28,3,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 04:00:00,2025-01-28,4,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 05:00:00,2025-01-28,5,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 06:00:00,2025-01-28,6,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 07:00:00,2025-01-28,7,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 08:00:00,2025-01-28,8,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 09:00:00,2025-01-28,9,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 10:00:00,2025-01-28,10,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 11:00:00,2025-01-28,11,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 12:00:00,2025-01-28,12,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 13:00:00,2025-01-28,13,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 14:00:00,2025-01-28,14,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 15:00:00,2025-01-28,15,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 16:00:00,2025-01-28,16,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 17:00:00,2025-01-28,17,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 18:00:00,2025-01-28,18,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 19:00:00,2025-01-28,19,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 20:00:00,2025-01-28,20,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 21:00:00,2025-01-28,21,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 22:00:00,2025-01-28,22,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-28 23:00:00,2025-01-28,23,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 00:00:00,2025-01-29,0,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 01:00:00,2025-01-29,1,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 02:00:00,2025-01-29,2,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 03:00:00,2025-01-29,3,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 04:00:00,2025-01-29,4,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 05:00:00,2025-01-29,5,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 06:00:00,2025-01-29,6,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 07:00:00,2025-01-29,7,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 08:00:00,2025-01-29,8,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 09:00:00,2025-01-29,9,44.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 10:00:00,2025-01-29,10,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 11:00:00,2025-01-29,11,50.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 12:00:00,2025-01-29,12,50.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 13:00:00,2025-01-29,13,51.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 14:00:00,2025-01-29,14,50.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 15:00:00,2025-01-29,15,48.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 16:00:00,2025-01-29,16,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 17:00:00,2025-01-29,17,44.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 18:00:00,2025-01-29,18,44.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 19:00:00,2025-01-29,19,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 20:00:00,2025-01-29,20,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 21:00:00,2025-01-29,21,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 22:00:00,2025-01-29,22,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-29 23:00:00,2025-01-29,23,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 00:00:00,2025-01-30,0,30.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 01:00:00,2025-01-30,1,30.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 02:00:00,2025-01-30,2,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 03:00:00,2025-01-30,3,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 04:00:00,2025-01-30,4,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 05:00:00,2025-01-30,5,26.060000000000002,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 06:00:00,2025-01-30,6,24.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 07:00:00,2025-01-30,7,24.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 08:00:00,2025-01-30,8,26.060000000000002,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 09:00:00,2025-01-30,9,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 10:00:00,2025-01-30,10,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 11:00:00,2025-01-30,11,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 12:00:00,2025-01-30,12,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 13:00:00,2025-01-30,13,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 14:00:00,2025-01-30,14,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 15:00:00,2025-01-30,15,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 16:00:00,2025-01-30,16,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 17:00:00,2025-01-30,17,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 18:00:00,2025-01-30,18,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 19:00:00,2025-01-30,19,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 20:00:00,2025-01-30,20,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 21:00:00,2025-01-30,21,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 22:00:00,2025-01-30,22,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-30 23:00:00,2025-01-30,23,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 00:00:00,2025-01-31,0,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 01:00:00,2025-01-31,1,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 02:00:00,2025-01-31,2,39.92,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 03:00:00,2025-01-31,3,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 04:00:00,2025-01-31,4,37.94,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-01-31 05:00:00,2025-01-31,5,39.02,0.01968503937007874,reported_accepted,reported_accepted,False,False
2025-01-31 06:00:00,2025-01-31,6,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 07:00:00,2025-01-31,7,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 08:00:00,2025-01-31,8,42.08,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-01-31 09:00:00,2025-01-31,9,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 10:00:00,2025-01-31,10,44.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 11:00:00,2025-01-31,11,44.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 12:00:00,2025-01-31,12,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 13:00:00,2025-01-31,13,44.06,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 14:00:00,2025-01-31,14,44.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 15:00:00,2025-01-31,15,44.96,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 16:00:00,2025-01-31,16,44.96,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-01-31 17:00:00,2025-01-31,17,46.04,0.05118110236220473,reported_accepted,reported_accepted,False,False
2025-01-31 18:00:00,2025-01-31,18,46.04,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-01-31 19:00:00,2025-01-31,19,46.04,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-01-31 20:00:00,2025-01-31,20,46.04,0.0,reported_accepted,reported_accepted,False,False
2025-01-31 21:00:00,2025-01-31,21,46.94,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-01-31 22:00:00,2025-01-31,22,46.94,0.03149606299212599,reported_accepted,reported_accepted,False,False
2025-01-31 23:00:00,2025-01-31,23,48.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 00:00:00,2025-02-01,0,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 01:00:00,2025-02-01,1,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 02:00:00,2025-02-01,2,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 03:00:00,2025-02-01,3,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 04:00:00,2025-02-01,4,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 05:00:00,2025-02-01,5,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 06:00:00,2025-02-01,6,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 07:00:00,2025-02-01,7,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 08:00:00,2025-02-01,8,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 09:00:00,2025-02-01,9,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 10:00:00,2025-02-01,10,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 11:00:00,2025-02-01,11,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 12:00:00,2025-02-01,12,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 13:00:00,2025-02-01,13,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 14:00:00,2025-02-01,14,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 15:00:00,2025-02-01,15,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 16:00:00,2025-02-01,16,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 17:00:00,2025-02-01,17,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 18:00:00,2025-02-01,18,30.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 19:00:00,2025-02-01,19,28.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 20:00:00,2025-02-01,20,26.060000000000002,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 21:00:00,2025-02-01,21,24.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 22:00:00,2025-02-01,22,23.0,0.0,reported_accepted,reported_accepted,False,False
2025-02-01 23:00:00,2025-02-01,23,21.92,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 00:00:00,2025-02-02,0,19.939999999999998,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 01:00:00,2025-02-02,1,19.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 02:00:00,2025-02-02,2,17.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 03:00:00,2025-02-02,3,17.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 04:00:00,2025-02-02,4,17.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 05:00:00,2025-02-02,5,17.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 06:00:00,2025-02-02,6,17.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 07:00:00,2025-02-02,7,17.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 08:00:00,2025-02-02,8,19.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 09:00:00,2025-02-02,9,21.92,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 10:00:00,2025-02-02,10,24.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 11:00:00,2025-02-02,11,24.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 12:00:00,2025-02-02,12,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 13:00:00,2025-02-02,13,28.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 14:00:00,2025-02-02,14,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 15:00:00,2025-02-02,15,28.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 16:00:00,2025-02-02,16,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 17:00:00,2025-02-02,17,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-02 18:00:00,2025-02-02,18,28.94,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-02-02 19:00:00,2025-02-02,19,28.94,0.011811023622047244,reported_accepted,reported_accepted,False,False
2025-02-02 20:00:00,2025-02-02,20,28.94,0.03149606299212599,reported_accepted,reported_accepted,False,False
2025-02-02 21:00:00,2025-02-02,21,30.02,0.01968503937007874,reported_accepted,reported_accepted,False,False
2025-02-02 22:00:00,2025-02-02,22,30.92,0.01968503937007874,reported_accepted,reported_accepted,False,False
2025-02-02 23:00:00,2025-02-02,23,30.92,0.01968503937007874,reported_accepted,reported_accepted,False,False
2025-02-03 00:00:00,2025-02-03,0,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 01:00:00,2025-02-03,1,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 02:00:00,2025-02-03,2,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 03:00:00,2025-02-03,3,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 04:00:00,2025-02-03,4,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 05:00:00,2025-02-03,5,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 06:00:00,2025-02-03,6,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 07:00:00,2025-02-03,7,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 08:00:00,2025-02-03,8,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 09:00:00,2025-02-03,9,37.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 10:00:00,2025-02-03,10,39.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 11:00:00,2025-02-03,11,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 12:00:00,2025-02-03,12,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 13:00:00,2025-02-03,13,46.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 14:00:00,2025-02-03,14,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 15:00:00,2025-02-03,15,48.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 16:00:00,2025-02-03,16,44.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 17:00:00,2025-02-03,17,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 18:00:00,2025-02-03,18,44.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 19:00:00,2025-02-03,19,44.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 20:00:00,2025-02-03,20,48.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 21:00:00,2025-02-03,21,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 22:00:00,2025-02-03,22,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-03 23:00:00,2025-02-03,23,48.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 00:00:00,2025-02-04,0,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 01:00:00,2025-02-04,1,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 02:00:00,2025-02-04,2,46.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 03:00:00,2025-02-04,3,46.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 04:00:00,2025-02-04,4,46.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 05:00:00,2025-02-04,5,46.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 06:00:00,2025-02-04,6,44.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 07:00:00,2025-02-04,7,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 08:00:00,2025-02-04,8,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 09:00:00,2025-02-04,9,42.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 10:00:00,2025-02-04,10,44.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 11:00:00,2025-02-04,11,44.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 12:00:00,2025-02-04,12,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 13:00:00,2025-02-04,13,42.980000000000004,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 14:00:00,2025-02-04,14,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 15:00:00,2025-02-04,15,41.0,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 16:00:00,2025-02-04,16,37.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 17:00:00,2025-02-04,17,35.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 18:00:00,2025-02-04,18,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 19:00:00,2025-02-04,19,35.06,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 20:00:00,2025-02-04,20,33.98,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 21:00:00,2025-02-04,21,33.08,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 22:00:00,2025-02-04,22,32.0,0.0,reported_accepted,reported_accepted,False,False
2025-02-04 23:00:00,2025-02-04,23,30.92,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 00:00:00,2025-02-05,0,30.02,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 01:00:00,2025-02-05,1,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 02:00:00,2025-02-05,2,28.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 03:00:00,2025-02-05,3,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 04:00:00,2025-02-05,4,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 05:00:00,2025-02-05,5,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 06:00:00,2025-02-05,6,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 07:00:00,2025-02-05,7,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 08:00:00,2025-02-05,8,26.96,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 09:00:00,2025-02-05,9,28.04,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 10:00:00,2025-02-05,10,28.94,0.0,reported_accepted,reported_accepted,False,False
2025-02-05 11:00:00,2025-02-05,11,30.92,0.0,reported_accepted,reported_accepted,False,False
